Key_Date,Date,WeekKey,YearWeekName,MonthKey,YearMonthName,QuarterKey,YearQuarterName,Year,DateCurrent,YearMonthCurrent,YearQuarterCurrent,YearCurrent,IsL12M,IsL6M,IsL3M,IsL3Y,IsLM,IsLMLastDay,IsLW,IsLWLastDay,MonthName,Month,YearMonthLast,Week,WeekName,IsWeekEnd,YearFlag,IsLYCM,ISCM,YearDesc,YearReportedFlag,TargetMonthFlag,DW_CreatedDatetime,DW_Modified_Datetime
20140406,2014-04-06,201415,Week 15 - 2014,201404,Apr-14,201402,2014 Q2,2014,06/04/2014,Apr-14,Q2 2014,2014,False,False,False,False,,,,,Apr,4,Apr-14,15,Week 15,0,NULL,0,1,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180503,2018-05-03,201818,Week 18 - 2018,201805,May-18,201802,2018 Q2,2018,03/05/2018,May-18,Q2 2018,2018,False,False,False,False,,,,,May,5,May-18,18,Week 18,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110807,2011-08-07,201132,Week 32 - 2011,201108,Aug-11,201103,2011 Q3,2011,07/08/2011,Aug-11,Q3 2011,2011,False,False,False,False,,,,,Aug,8,Aug-11,32,Week 32,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180510,2018-05-10,201819,Week 19 - 2018,201805,May-18,201802,2018 Q2,2018,10/05/2018,May-18,Q2 2018,2018,False,False,False,False,,,,,May,5,May-18,19,Week 19,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110814,2011-08-14,201133,Week 33 - 2011,201108,Aug-11,201103,2011 Q3,2011,14/08/2011,Aug-11,Q3 2011,2011,False,False,False,False,,,,,Aug,8,Aug-11,33,Week 33,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180517,2018-05-17,201820,Week 20 - 2018,201805,May-18,201802,2018 Q2,2018,17/05/2018,May-18,Q2 2018,2018,False,False,False,False,,,,,May,5,May-18,20,Week 20,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110821,2011-08-21,201134,Week 34 - 2011,201108,Aug-11,201103,2011 Q3,2011,21/08/2011,Aug-11,Q3 2011,2011,False,False,False,False,,,,,Aug,8,Aug-11,34,Week 34,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180524,2018-05-24,201821,Week 21 - 2018,201805,May-18,201802,2018 Q2,2018,24/05/2018,May-18,Q2 2018,2018,False,False,False,False,,,,,May,5,May-18,21,Week 21,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110828,2011-08-28,201135,Week 35 - 2011,201108,Aug-11,201103,2011 Q3,2011,28/08/2011,Aug-11,Q3 2011,2011,False,False,False,False,,,,,Aug,8,Aug-11,35,Week 35,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180531,2018-05-31,201822,Week 22 - 2018,201805,May-18,201802,2018 Q2,2018,31/05/2018,May-18,Q2 2018,2018,False,False,False,False,,,,,May,5,May-18,22,Week 22,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110904,2011-09-04,201136,Week 36 - 2011,201109,Sep-11,201103,2011 Q3,2011,04/09/2011,Sep-11,Q3 2011,2011,False,False,False,False,,,,,Sep,9,Sep-11,36,Week 36,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180607,2018-06-07,201823,Week 23 - 2018,201806,Jun-18,201802,2018 Q2,2018,07/06/2018,Jun-18,Q2 2018,2018,False,False,False,False,,,,,Jun,6,Jun-18,23,Week 23,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110911,2011-09-11,201137,Week 37 - 2011,201109,Sep-11,201103,2011 Q3,2011,11/09/2011,Sep-11,Q3 2011,2011,False,False,False,False,,,,,Sep,9,Sep-11,37,Week 37,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180614,2018-06-14,201824,Week 24 - 2018,201806,Jun-18,201802,2018 Q2,2018,14/06/2018,Jun-18,Q2 2018,2018,False,False,False,False,,,,,Jun,6,Jun-18,24,Week 24,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110918,2011-09-18,201138,Week 38 - 2011,201109,Sep-11,201103,2011 Q3,2011,18/09/2011,Sep-11,Q3 2011,2011,False,False,False,False,,,,,Sep,9,Sep-11,38,Week 38,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180621,2018-06-21,201825,Week 25 - 2018,201806,Jun-18,201802,2018 Q2,2018,21/06/2018,Jun-18,Q2 2018,2018,False,False,False,False,,,,,Jun,6,Jun-18,25,Week 25,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110925,2011-09-25,201139,Week 39 - 2011,201109,Sep-11,201103,2011 Q3,2011,25/09/2011,Sep-11,Q3 2011,2011,False,False,False,False,,,,,Sep,9,Sep-11,39,Week 39,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180628,2018-06-28,201826,Week 26 - 2018,201806,Jun-18,201802,2018 Q2,2018,28/06/2018,Jun-18,Q2 2018,2018,False,False,False,False,,,,,Jun,6,Jun-18,26,Week 26,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20111002,2011-10-02,201140,Week 40 - 2011,201110,Oct-11,201104,2011 Q4,2011,02/10/2011,Oct-11,Q4 2011,2011,False,False,False,False,,,,,Oct,10,Oct-11,40,Week 40,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180705,2018-07-05,201827,Week 27 - 2018,201807,Jul-18,201803,2018 Q3,2018,05/07/2018,Jul-18,Q3 2018,2018,False,False,False,False,,,,,Jul,7,Jul-18,27,Week 27,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20111009,2011-10-09,201141,Week 41 - 2011,201110,Oct-11,201104,2011 Q4,2011,09/10/2011,Oct-11,Q4 2011,2011,False,False,False,False,,,,,Oct,10,Oct-11,41,Week 41,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20180712,2018-07-12,201828,Week 28 - 2018,201807,Jul-18,201803,2018 Q3,2018,12/07/2018,Jul-18,Q3 2018,2018,False,False,False,False,,,,,Jul,7,Jul-18,28,Week 28,0,NULL,0,0,2018,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20111016,2011-10-16,201142,Week 42 - 2011,201110,Oct-11,201104,2011 Q4,2011,16/10/2011,Oct-11,Q4 2011,2011,False,False,False,False,,,,,Oct,10,Oct-11,42,Week 42,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141005,2014-10-05,201441,Week 41 - 2014,201410,Oct-14,201404,2014 Q4,2014,05/10/2014,Oct-14,Q4 2014,2014,False,False,False,False,,,,,Oct,10,Oct-14,41,Week 41,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100510,2010-05-10,201019,Week 19 - 2010,201005,May-10,201002,2010 Q2,2010,10/05/2010,May-10,Q2 2010,2010,False,False,False,False,,,,,May,5,May-10,19,Week 19,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141012,2014-10-12,201442,Week 42 - 2014,201410,Oct-14,201404,2014 Q4,2014,12/10/2014,Oct-14,Q4 2014,2014,False,False,False,False,,,,,Oct,10,Oct-14,42,Week 42,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100517,2010-05-17,201020,Week 20 - 2010,201005,May-10,201002,2010 Q2,2010,17/05/2010,May-10,Q2 2010,2010,False,False,False,False,,,,,May,5,May-10,20,Week 20,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141019,2014-10-19,201443,Week 43 - 2014,201410,Oct-14,201404,2014 Q4,2014,19/10/2014,Oct-14,Q4 2014,2014,False,False,False,False,,,,,Oct,10,Oct-14,43,Week 43,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100524,2010-05-24,201021,Week 21 - 2010,201005,May-10,201002,2010 Q2,2010,24/05/2010,May-10,Q2 2010,2010,False,False,False,False,,,,,May,5,May-10,21,Week 21,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141026,2014-10-26,201444,Week 44 - 2014,201410,Oct-14,201404,2014 Q4,2014,26/10/2014,Oct-14,Q4 2014,2014,False,False,False,False,,,,,Oct,10,Oct-14,44,Week 44,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100531,2010-05-31,201022,Week 22 - 2010,201005,May-10,201002,2010 Q2,2010,31/05/2010,May-10,Q2 2010,2010,False,False,False,False,,,,,May,5,May-10,22,Week 22,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141102,2014-11-02,201445,Week 45 - 2014,201411,Nov-14,201404,2014 Q4,2014,02/11/2014,Nov-14,Q4 2014,2014,False,False,False,False,,,,,Nov,11,Nov-14,45,Week 45,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100607,2010-06-07,201023,Week 23 - 2010,201006,Jun-10,201002,2010 Q2,2010,07/06/2010,Jun-10,Q2 2010,2010,False,False,False,False,,,,,Jun,6,Jun-10,23,Week 23,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141109,2014-11-09,201446,Week 46 - 2014,201411,Nov-14,201404,2014 Q4,2014,09/11/2014,Nov-14,Q4 2014,2014,False,False,False,False,,,,,Nov,11,Nov-14,46,Week 46,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100614,2010-06-14,201024,Week 24 - 2010,201006,Jun-10,201002,2010 Q2,2010,14/06/2010,Jun-10,Q2 2010,2010,False,False,False,False,,,,,Jun,6,Jun-10,24,Week 24,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141116,2014-11-16,201447,Week 47 - 2014,201411,Nov-14,201404,2014 Q4,2014,16/11/2014,Nov-14,Q4 2014,2014,False,False,False,False,,,,,Nov,11,Nov-14,47,Week 47,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100621,2010-06-21,201025,Week 25 - 2010,201006,Jun-10,201002,2010 Q2,2010,21/06/2010,Jun-10,Q2 2010,2010,False,False,False,False,,,,,Jun,6,Jun-10,25,Week 25,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141123,2014-11-23,201448,Week 48 - 2014,201411,Nov-14,201404,2014 Q4,2014,23/11/2014,Nov-14,Q4 2014,2014,False,False,False,False,,,,,Nov,11,Nov-14,48,Week 48,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100628,2010-06-28,201026,Week 26 - 2010,201006,Jun-10,201002,2010 Q2,2010,28/06/2010,Jun-10,Q2 2010,2010,False,False,False,False,,,,,Jun,6,Jun-10,26,Week 26,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141130,2014-11-30,201449,Week 49 - 2014,201411,Nov-14,201404,2014 Q4,2014,30/11/2014,Nov-14,Q4 2014,2014,False,False,False,False,,,,,Nov,11,Nov-14,49,Week 49,0,NULL,0,0,2014,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100705,2010-07-05,201027,Week 27 - 2010,201007,Jul-10,201003,2010 Q3,2010,05/07/2010,Jul-10,Q3 2010,2010,False,False,False,False,,,,,Jul,7,Jul-10,27,Week 27,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141207,2014-12-07,201450,Week 50 - 2014,201412,Dec-14,201404,2014 Q4,2014,07/12/2014,Dec-14,Q4 2014,2014,False,False,False,False,,,,,Dec,12,Dec-14,50,Week 50,0,NULL,0,0,2014,1,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100712,2010-07-12,201028,Week 28 - 2010,201007,Jul-10,201003,2010 Q3,2010,12/07/2010,Jul-10,Q3 2010,2010,False,False,False,False,,,,,Jul,7,Jul-10,28,Week 28,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20141214,2014-12-14,201451,Week 51 - 2014,201412,Dec-14,201404,2014 Q4,2014,14/12/2014,Dec-14,Q4 2014,2014,False,False,False,False,,,,,Dec,12,Dec-14,51,Week 51,0,NULL,0,0,2014,1,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20100719,2010-07-19,201029,Week 29 - 2010,201007,Jul-10,201003,2010 Q3,2010,19/07/2010,Jul-10,Q3 2010,2010,False,False,False,False,,,,,Jul,7,Jul-10,29,Week 29,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20161231,2016-12-31,201652,Week 52 - 2016,201612,Dec-16,201604,2016 Q4,2016,31/12/2016,Dec-16,Q4 2016,2016,False,False,False,False,,,,,Dec,12,Dec-16,52,Week 52,1,NULL,0,0,2016,1,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20130812,2013-08-12,201333,Week 33 - 2013,201308,Aug-13,201303,2013 Q3,2013,12/08/2013,Aug-13,Q3 2013,2013,False,False,False,False,,,,,Aug,8,Aug-13,33,Week 33,0,NULL,0,0,2013,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20130819,2013-08-19,201334,Week 34 - 2013,201308,Aug-13,201303,2013 Q3,2013,19/08/2013,Aug-13,Q3 2013,2013,False,False,False,False,,,,,Aug,8,Aug-13,34,Week 34,0,NULL,0,0,2013,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20130826,2013-08-26,201335,Week 35 - 2013,201308,Aug-13,201303,2013 Q3,2013,26/08/2013,Aug-13,Q3 2013,2013,False,False,False,False,,,,,Aug,8,Aug-13,35,Week 35,0,NULL,0,0,2013,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20130902,2013-09-02,201336,Week 36 - 2013,201309,Sep-13,201303,2013 Q3,2013,02/09/2013,Sep-13,Q3 2013,2013,False,False,False,False,,,,,Sep,9,Sep-13,36,Week 36,0,NULL,0,0,2013,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240131,2024-01-31,202405,Week 5 - 2024,202401,Jan-24,202401,2024 Q1,2024,31/01/2024,Jan-24,Q1 2024,Current,True,True,False,True,,,,,Jan,1,Jan-24,5,Week 5,0,CY,0,0,2024-Jan,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240207,2024-02-07,202406,Week 6 - 2024,202402,Feb-24,202401,2024 Q1,2024,07/02/2024,Feb-24,Q1 2024,Current,True,True,True,True,,,,,Feb,2,Feb-24,6,Week 6,0,CY,0,0,2024-Feb,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240214,2024-02-14,202407,Week 7 - 2024,202402,Feb-24,202401,2024 Q1,2024,14/02/2024,Feb-24,Q1 2024,Current,True,True,True,True,,,,,Feb,2,Feb-24,7,Week 7,0,CY,0,0,2024-Feb,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240221,2024-02-21,202408,Week 8 - 2024,202402,Feb-24,202401,2024 Q1,2024,21/02/2024,Feb-24,Q1 2024,Current,True,True,True,True,,,,,Feb,2,Feb-24,8,Week 8,0,CY,0,0,2024-Feb,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240228,2024-02-28,202409,Week 9 - 2024,202402,Feb-24,202401,2024 Q1,2024,28/02/2024,Feb-24,Q1 2024,Current,True,True,True,True,,,,,Feb,2,Feb-24,9,Week 9,0,CY,0,0,2024-Feb,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240306,2024-03-06,202410,Week 10 - 2024,202403,Mar-24,202401,2024 Q1,2024,06/03/2024,Mar-24,Q1 2024,Current,True,True,True,True,True,,,,Mar,3,LastMonth,10,Week 10,0,CY,0,0,2024-Mar,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240313,2024-03-13,202411,Week 11 - 2024,202403,Mar-24,202401,2024 Q1,2024,13/03/2024,Mar-24,Q1 2024,Current,True,True,True,True,True,,,,Mar,3,LastMonth,11,Week 11,0,CY,0,0,2024-Mar,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240320,2024-03-20,202412,Week 12 - 2024,202403,Mar-24,202401,2024 Q1,2024,20/03/2024,Mar-24,Q1 2024,Current,True,True,True,True,True,,,,Mar,3,LastMonth,12,Week 12,0,CY,0,0,2024-Mar,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240327,2024-03-27,202413,Week 13 - 2024,202403,Mar-24,202401,2024 Q1,2024,27/03/2024,Mar-24,Q1 2024,Current,True,True,True,True,True,,True,,Mar,3,LastMonth,13,Week 13,0,CY,0,0,2024-Mar,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240403,2024-04-03,202414,Week 14 - 2024,202404,Apr-24,202402,2024 Q2,2024,03/04/2024,Current,Current,Current,True,True,True,True,,,,,Apr,4,Apr-24,14,Week 14,0,CY,0,1,2024-Apr,1,1,2024-04-04 10:25:12,2024-04-04 10:25:12
20240410,2024-04-10,202415,Week 15 - 2024,202404,Apr-24,202402,2024 Q2,2024,10/04/2024,Current,Current,Current,False,False,True,False,,,,,Apr,4,Apr-24,15,Week 15,0,CY,0,1,2024-Apr,1,1,2024-04-04 10:25:12,2024-04-04 10:25:12
20240417,2024-04-17,202416,Week 16 - 2024,202404,Apr-24,202402,2024 Q2,2024,17/04/2024,Current,Current,Current,False,False,True,False,,,,,Apr,4,Apr-24,16,Week 16,0,CY,0,1,2024-Apr,1,1,2024-04-04 10:25:12,2024-04-04 10:25:12
20240424,2024-04-24,202417,Week 17 - 2024,202404,Apr-24,202402,2024 Q2,2024,24/04/2024,Current,Current,Current,False,False,True,False,,,,,Apr,4,Apr-24,17,Week 17,0,CY,0,1,2024-Apr,1,1,2024-04-04 10:25:12,2024-04-04 10:25:12
20240501,2024-05-01,202418,Week 18 - 2024,202405,May-24,202402,2024 Q2,2024,01/05/2024,May-24,Current,Current,False,False,False,False,,,,,May,5,May-24,18,Week 18,0,CY,0,0,2024-May,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240508,2024-05-08,202419,Week 19 - 2024,202405,May-24,202402,2024 Q2,2024,08/05/2024,May-24,Current,Current,False,False,False,False,,,,,May,5,May-24,19,Week 19,0,CY,0,0,2024-May,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240515,2024-05-15,202420,Week 20 - 2024,202405,May-24,202402,2024 Q2,2024,15/05/2024,May-24,Current,Current,False,False,False,False,,,,,May,5,May-24,20,Week 20,0,CY,0,0,2024-May,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240522,2024-05-22,202421,Week 21 - 2024,202405,May-24,202402,2024 Q2,2024,22/05/2024,May-24,Current,Current,False,False,False,False,,,,,May,5,May-24,21,Week 21,0,CY,0,0,2024-May,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240529,2024-05-29,202422,Week 22 - 2024,202405,May-24,202402,2024 Q2,2024,29/05/2024,May-24,Current,Current,False,False,False,False,,,,,May,5,May-24,22,Week 22,0,CY,0,0,2024-May,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20240605,2024-06-05,202423,Week 23 - 2024,202406,Jun-24,202402,2024 Q2,2024,05/06/2024,Jun-24,Current,Current,False,False,False,False,,,,,Jun,6,Jun-24,23,Week 23,0,CY,0,0,2024-Jun,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101018,2010-10-18,201042,Week 42 - 2010,201010,Oct-10,201004,2010 Q4,2010,18/10/2010,Oct-10,Q4 2010,2010,False,False,False,False,,,,,Oct,10,Oct-10,42,Week 42,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150322,2015-03-22,201512,Week 12 - 2015,201503,Mar-15,201501,2015 Q1,2015,22/03/2015,Mar-15,Q1 2015,2015,False,False,False,False,,,,,Mar,3,Mar-15,12,Week 12,0,NULL,0,0,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101025,2010-10-25,201043,Week 43 - 2010,201010,Oct-10,201004,2010 Q4,2010,25/10/2010,Oct-10,Q4 2010,2010,False,False,False,False,,,,,Oct,10,Oct-10,43,Week 43,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150329,2015-03-29,201513,Week 13 - 2015,201503,Mar-15,201501,2015 Q1,2015,29/03/2015,Mar-15,Q1 2015,2015,False,False,False,False,,,,,Mar,3,Mar-15,13,Week 13,0,NULL,0,0,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101101,2010-11-01,201044,Week 44 - 2010,201011,Nov-10,201004,2010 Q4,2010,01/11/2010,Nov-10,Q4 2010,2010,False,False,False,False,,,,,Nov,11,Nov-10,44,Week 44,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150405,2015-04-05,201514,Week 14 - 2015,201504,Apr-15,201502,2015 Q2,2015,05/04/2015,Apr-15,Q2 2015,2015,False,False,False,False,,,,,Apr,4,Apr-15,14,Week 14,0,NULL,0,1,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101108,2010-11-08,201045,Week 45 - 2010,201011,Nov-10,201004,2010 Q4,2010,08/11/2010,Nov-10,Q4 2010,2010,False,False,False,False,,,,,Nov,11,Nov-10,45,Week 45,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150412,2015-04-12,201515,Week 15 - 2015,201504,Apr-15,201502,2015 Q2,2015,12/04/2015,Apr-15,Q2 2015,2015,False,False,False,False,,,,,Apr,4,Apr-15,15,Week 15,0,NULL,0,1,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101115,2010-11-15,201046,Week 46 - 2010,201011,Nov-10,201004,2010 Q4,2010,15/11/2010,Nov-10,Q4 2010,2010,False,False,False,False,,,,,Nov,11,Nov-10,46,Week 46,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150419,2015-04-19,201516,Week 16 - 2015,201504,Apr-15,201502,2015 Q2,2015,19/04/2015,Apr-15,Q2 2015,2015,False,False,False,False,,,,,Apr,4,Apr-15,16,Week 16,0,NULL,0,1,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101122,2010-11-22,201047,Week 47 - 2010,201011,Nov-10,201004,2010 Q4,2010,22/11/2010,Nov-10,Q4 2010,2010,False,False,False,False,,,,,Nov,11,Nov-10,47,Week 47,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150426,2015-04-26,201517,Week 17 - 2015,201504,Apr-15,201502,2015 Q2,2015,26/04/2015,Apr-15,Q2 2015,2015,False,False,False,False,,,,,Apr,4,Apr-15,17,Week 17,0,NULL,0,1,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101129,2010-11-29,201048,Week 48 - 2010,201011,Nov-10,201004,2010 Q4,2010,29/11/2010,Nov-10,Q4 2010,2010,False,False,False,False,,,,,Nov,11,Nov-10,48,Week 48,0,NULL,0,0,2010,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150503,2015-05-03,201518,Week 18 - 2015,201505,May-15,201502,2015 Q2,2015,03/05/2015,May-15,Q2 2015,2015,False,False,False,False,,,,,May,5,May-15,18,Week 18,0,NULL,0,0,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101206,2010-12-06,201049,Week 49 - 2010,201012,Dec-10,201004,2010 Q4,2010,06/12/2010,Dec-10,Q4 2010,2010,False,False,False,False,,,,,Dec,12,Dec-10,49,Week 49,0,NULL,0,0,2010,1,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150510,2015-05-10,201519,Week 19 - 2015,201505,May-15,201502,2015 Q2,2015,10/05/2015,May-15,Q2 2015,2015,False,False,False,False,,,,,May,5,May-15,19,Week 19,0,NULL,0,0,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101213,2010-12-13,201050,Week 50 - 2010,201012,Dec-10,201004,2010 Q4,2010,13/12/2010,Dec-10,Q4 2010,2010,False,False,False,False,,,,,Dec,12,Dec-10,50,Week 50,0,NULL,0,0,2010,1,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150517,2015-05-17,201520,Week 20 - 2015,201505,May-15,201502,2015 Q2,2015,17/05/2015,May-15,Q2 2015,2015,False,False,False,False,,,,,May,5,May-15,20,Week 20,0,NULL,0,0,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101220,2010-12-20,201051,Week 51 - 2010,201012,Dec-10,201004,2010 Q4,2010,20/12/2010,Dec-10,Q4 2010,2010,False,False,False,False,,,,,Dec,12,Dec-10,51,Week 51,0,NULL,0,0,2010,1,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150524,2015-05-24,201521,Week 21 - 2015,201505,May-15,201502,2015 Q2,2015,24/05/2015,May-15,Q2 2015,2015,False,False,False,False,,,,,May,5,May-15,21,Week 21,0,NULL,0,0,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20101227,2010-12-27,201052,Week 52 - 2010,201012,Dec-10,201004,2010 Q4,2010,27/12/2010,Dec-10,Q4 2010,2010,False,False,False,False,,,,,Dec,12,Dec-10,52,Week 52,0,NULL,0,0,2010,1,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150531,2015-05-31,201522,Week 22 - 2015,201505,May-15,201502,2015 Q2,2015,31/05/2015,May-15,Q2 2015,2015,False,False,False,False,,,,,May,5,May-15,22,Week 22,0,NULL,0,0,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20110103,2011-01-03,201101,Week 1 - 2011,201101,Jan-11,201101,2011 Q1,2011,03/01/2011,Jan-11,Q1 2011,2011,False,False,False,False,,,,,Jan,1,Jan-11,1,Week 1,0,NULL,0,0,2011,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20210112,2021-01-12,202102,Week 2 - 2021,202101,Jan-21,202101,2021 Q1,2021,12/01/2021,Jan-21,Q1 2021,2021,False,False,False,False,,,,,Jan,1,Jan-21,2,Week 2,0,CY-3,0,0,2021,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20200228,2020-02-28,202009,Week 9 - 2020,202002,Feb-20,202001,2020 Q1,2020,28/02/2020,Feb-20,Q1 2020,2020,False,False,False,False,,,,,Feb,2,Feb-20,9,Week 9,1,CY-4,0,0,2020,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20150702,2015-07-02,201526,Week 26 - 2015,201507,Jul-15,201503,2015 Q3,2015,02/07/2015,Jul-15,Q3 2015,2015,False,False,False,False,,,,,Jul,7,Jul-15,26,Week 26,0,NULL,0,0,2015,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20200529,2020-05-29,202022,Week 22 - 2020,202005,May-20,202002,2020 Q2,2020,29/05/2020,May-20,Q2 2020,2020,False,False,False,False,,,,,May,5,May-20,22,Week 22,1,CY-4,0,0,2020,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
20200605,2020-06-05,202023,Week 23 - 2020,202006,Jun-20,202002,2020 Q2,2020,05/06/2020,Jun-20,Q2 2020,2020,False,False,False,False,,,,,Jun,6,Jun-20,23,Week 23,1,CY-4,0,0,2020,0,0,2024-04-04 10:25:12,2024-04-04 10:25:12
